6/30/2020 7:00,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 8:00,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
6/30/2020 9:00,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
6/30/2020 10:00,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
6/30/2020 11:00,4,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0
6/30/2020 12:00,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
6/30/2020 13:00,3,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
6/30/2020 14:00,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
6/30/2020 15:00,1,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
6/30/2020 16:00,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
6/30/2020 17:00,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 18:00,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
Pedestrians,,,,,,,,,,,,,,,,,,,,,,,,
Entry,Mason Creek Dr,,,,,,Provincal Blvd,,,,,,Mason Creek Dr,,,,,,Provincal Blvd,,,,,
Direction,Southbound,,,,,,Westbound,,,,,,Northbound,,,,,,Eastbound,,,,,
Start Time,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW
6/30/2020 6:00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 7:00,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 8:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 10:00,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 11:00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 12:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 14:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 15:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 16:00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/30/2020 17:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 18:00,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bicycles on Road,,,,,,,,,,,,,,,,,,,,,,,,
Entry,Mason Creek Dr,,,,,,Provincal Blvd,,,,,,Mason Creek Dr,,,,,,Provincal Blvd,,,,,
Direction,Southbound,,,,,,Westbound,,,,,,Northbound,,,,,,Eastbound,,,,,
Start Time,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW
6/30/2020 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 8:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/30/2020 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 14:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/30/2020 17:00,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,Entry,Entry Direction,Exit,Exit Direction,Movement,Class,Volume,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Provincal Blvd,West,Right,Lights,14,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Provincal Blvd,West,Right,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Provincal Blvd,West,Right,Buses and Single-Unit Trucks,1,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Provincal Blvd,West,Right,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Mason Creek Dr,South,Thru,Lights,15,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Mason Creek Dr,South,Thru,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Mason Creek Dr,South,Thru,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Mason Creek Dr,South,Thru,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Provincal Blvd,East,Left,Lights,13,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Provincal Blvd,East,Left,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Provincal Blvd,East,Left,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Provincal Blvd,East,Left,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Mason Creek Dr,North,U-Turn,Lights,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Mason Creek Dr,North,U-Turn,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Mason Creek Dr,North,U-Turn,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,Mason Creek Dr,North,U-Turn,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,,,Peds CW,Pedestrians,1,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,,,Peds CW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,,,Peds CCW,Pedestrians,1,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,North,,,Peds CCW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Mason Creek Dr,North,Right,Lights,29,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Mason Creek Dr,North,Right,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Mason Creek Dr,North,Right,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Mason Creek Dr,North,Right,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Provincal Blvd,West,Thru,Lights,45,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Provincal Blvd,West,Thru,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Provincal Blvd,West,Thru,Buses and Single-Unit Trucks,1,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Provincal Blvd,West,Thru,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Mason Creek Dr,South,Left,Lights,7,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Mason Creek Dr,South,Left,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Mason Creek Dr,South,Left,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Mason Creek Dr,South,Left,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Provincal Blvd,East,U-Turn,Lights,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Provincal Blvd,East,U-Turn,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Provincal Blvd,East,U-Turn,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,Provincal Blvd,East,U-Turn,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,,,Peds CW,Pedestrians,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,,,Peds CW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,,,Peds CCW,Pedestrians,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,East,,,Peds CCW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Provincal Blvd,East,Right,Lights,2,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Provincal Blvd,East,Right,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Provincal Blvd,East,Right,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Provincal Blvd,East,Right,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Mason Creek Dr,North,Thru,Lights,10,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Mason Creek Dr,North,Thru,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Mason Creek Dr,North,Thru,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Mason Creek Dr,North,Thru,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Provincal Blvd,West,Left,Lights,3,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Provincal Blvd,West,Left,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Provincal Blvd,West,Left,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Provincal Blvd,West,Left,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Mason Creek Dr,South,U-Turn,Lights,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Mason Creek Dr,South,U-Turn,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Mason Creek Dr,South,U-Turn,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,Mason Creek Dr,South,U-Turn,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,,,Peds CW,Pedestrians,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,,,Peds CW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,,,Peds CCW,Pedestrians,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Mason Creek Dr,South,,,Peds CCW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Mason Creek Dr,South,Right,Lights,3,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Mason Creek Dr,South,Right,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Mason Creek Dr,South,Right,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Mason Creek Dr,South,Right,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Provincal Blvd,East,Thru,Lights,20,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Provincal Blvd,East,Thru,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Provincal Blvd,East,Thru,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Provincal Blvd,East,Thru,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Mason Creek Dr,North,Left,Lights,7,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Mason Creek Dr,North,Left,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Mason Creek Dr,North,Left,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Mason Creek Dr,North,Left,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Provincal Blvd,West,U-Turn,Lights,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Provincal Blvd,West,U-Turn,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Provincal Blvd,West,U-Turn,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,Provincal Blvd,West,U-Turn,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,,,Peds CW,Pedestrians,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,,,Peds CW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,,,Peds CCW,Pedestrians,0,,,,,,,,,,,,,,,,,
6/30/2020 6:00,Provincal Blvd,West,,,Peds CCW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Provincal Blvd,West,Right,Lights,44,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Provincal Blvd,West,Right,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Provincal Blvd,West,Right,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Provincal Blvd,West,Right,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Mason Creek Dr,South,Thru,Lights,13,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Mason Creek Dr,South,Thru,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Mason Creek Dr,South,Thru,Buses and Single-Unit Trucks,1,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Mason Creek Dr,South,Thru,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Provincal Blvd,East,Left,Lights,28,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Provincal Blvd,East,Left,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Provincal Blvd,East,Left,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Provincal Blvd,East,Left,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Mason Creek Dr,North,U-Turn,Lights,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Mason Creek Dr,North,U-Turn,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Mason Creek Dr,North,U-Turn,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,Mason Creek Dr,North,U-Turn,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,,,Peds CW,Pedestrians,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,,,Peds CW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,,,Peds CCW,Pedestrians,1,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,North,,,Peds CCW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Mason Creek Dr,North,Right,Lights,48,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Mason Creek Dr,North,Right,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Mason Creek Dr,North,Right,Buses and Single-Unit Trucks,1,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Mason Creek Dr,North,Right,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Provincal Blvd,West,Thru,Lights,86,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Provincal Blvd,West,Thru,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Provincal Blvd,West,Thru,Buses and Single-Unit Trucks,1,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Provincal Blvd,West,Thru,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Mason Creek Dr,South,Left,Lights,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Mason Creek Dr,South,Left,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Mason Creek Dr,South,Left,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Mason Creek Dr,South,Left,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Provincal Blvd,East,U-Turn,Lights,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Provincal Blvd,East,U-Turn,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Provincal Blvd,East,U-Turn,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,Provincal Blvd,East,U-Turn,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,,,Peds CW,Pedestrians,2,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,,,Peds CW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,,,Peds CCW,Pedestrians,1,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Provincal Blvd,East,,,Peds CCW,Bicycles on Crosswalk,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,South,Provincal Blvd,East,Right,Lights,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,South,Provincal Blvd,East,Right,Articulated Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,South,Provincal Blvd,East,Right,Buses and Single-Unit Trucks,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,South,Provincal Blvd,East,Right,Bicycles on Road,0,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,South,Mason Creek Dr,North,Thru,Lights,1,,,,,,,,,,,,,,,,,
6/30/2020 7:00,Mason Creek Dr,South,Mason Creek Dr,North,Thru,Articulated Trucks,0,,,,,,,,,,,,,,,,,
